Date,CBOE Volatility Index | diff_1 | lag_1,Copper Futures | log_return | lag_5,Silver Futures | log_return | lag_1,U.S. Dollar Index | log_return | lag_1,US 10Y Treasury Yield | log_return | lag_1,WTI Crude Oil Futures | log_return | lag_1,Gold Futures (COMEX) | target_log_return_t_plus_5
2006-03-01,0.75,-0.0065977220690596,0.0122142112042437,-0.0057541007408984,-0.0094123975741957,0.0066988216832565,-0.0379792480652163
2006-03-02,-0.8000001907348633,-0.0250236441244029,-0.0010293597125859,0.0012199924901923,0.0091945247158088,0.0090777308157396,-0.0407706856306493
2006-03-03,0.1800003051757812,-0.0027186432308732,0.0421476047820655,-0.0073423810399973,0.0106210568431872,0.0221823404669368,-0.0472100957593418
2006-03-06,0.239999771118164,-0.0292344108782547,0.0032529962678926,0.0011160151011513,0.009869207692309,0.0048807081311735,-0.015985896877189
2006-03-07,0.7799997329711914,0.0208051138759168,-0.0206828671190127,0.0025619142236272,0.0114626390306622,-0.0199879487693933,-0.0018109385207992
2006-03-08,-0.0799999237060546,0.0261925513258777,0.0082049468799254,0.0097421037603568,-0.0004221775545786,-0.0133883442701029,0.0193506874456036
2006-03-09,-0.3400001525878906,0.0141626905756921,-0.0260462348200992,-0.0016538280079059,-0.0004223558637469,-0.0256593245918483,0.0161836866394763
2006-03-10,0.3600006103515625,-0.0026402839808689,0.0128049969899337,0.0014335035971842,-0.0008453480691571,0.0074695468329692,0.0259611493687102
2006-03-13,-0.8299999237060547,-0.0306477591994756,-0.0008081038959188,0.0011013049016348,0.0052715135285528,-0.008469736506614,0.0165263667274273
2006-03-14,-0.4800004959106445,-0.006838351790244,0.0198125297591869,-0.0034180259269275,0.0041972738400863,0.0297401591531559,0.0012680233268869
2006-03-15,-0.630000114440918,-0.006194909618403,0.008779316139655,-0.0059820817894023,-0.0166828902585796,0.0213029282466667,-0.003985424064862
2006-03-16,0.6100006103515625,0.0146221777764081,0.0102594620088978,-0.0033389352873414,0.0074254817141881,-0.0148482065363889,-0.0077864564123256
2006-03-17,0.6299991607666016,0.0056542264289789,-0.0005833883062432,-0.007048161025392,-0.0181299707180328,0.0224264454530184,0.0105916519166435
2006-03-20,0.1400003433227539,0.0154416783966918,0.0024286812987144,-0.0016855055136939,0.0060085757696134,-0.012821724659726,0.0210308725484297
2006-03-21,-0.3299999237060547,0.0037681965922156,9.706538230919483e-05,0.0023588788233269,-0.0038584504879012,-0.0381571139690691,0.0253810785762224
2006-03-22,-0.1700000762939453,-0.0035460572860285,0.0200745956798731,0.0054825926778083,0.0130162659953315,0.002479570301372,0.0393323679193833
2006-03-23,-0.4099998474121094,0.0064180379373205,-0.0066787477701867,0.0011151832527314,-0.0029723883564793,0.0196181011641269,0.0644136012377953
2006-03-24,-0.0399999618530273,0.04423111774814,0.0186832265751256,0.0082140306711951,0.0076254924190909,0.0340580241560627,0.0381899413504154
2006-03-27,0.0199995040893554,-0.010608992622153,0.0042192250124989,-0.0043206115214548,-0.0135969064426107,0.0054615456566137,0.0387458079977323
2006-03-28,0.2700004577636719,-0.0042753335796171,0.0148591007167802,0.0,0.0055460939444853,-0.001557366295239,0.0336662452693062
2006-03-29,0.119999885559082,0.0068317063121226,-0.0020300237060652,0.0019964548055456,0.0162467258711694,0.0293347607867957,0.0256711902210457
2006-03-30,-0.630000114440918,0.0247964028046538,0.0225590404747246,0.0,0.006675048866319,0.00573495781081,0.0143838672899355
2006-03-31,0.619999885559082,0.0010372606567904,0.048045913615172,-0.0095747849411915,0.0093120334503911,0.010479206459057,0.0112803051399595
2006-04-03,-0.1799993515014648,0.025991406452732,-0.0119492711805552,0.0037963864496635,-0.0004120014487171,-0.0077740603396423,0.013816481239604
2006-04-04,0.1799993515014648,0.0076474729444392,0.0209463366280394,-0.0011151439957496,0.0043178658504042,0.0016495559619367,0.0155777144509944
2006-04-05,-0.4299993515014648,-0.0070415435234167,-0.0029900366953383,-0.0089656033310818,-0.000410395035929,-0.0076708581320954,0.0161973768698803
2006-04-06,-0.0100002288818359,0.0108434597834999,-0.0019697487460506,-0.0022540816336288,-0.0067964407154086,0.0126032623786532,0.0021817375099638
2006-04-07,0.3199996948242187,-0.0062106055471932,0.0288969083037464,0.0037164504498208,0.011097503712293,0.0128881531056401,0.0136722113184008
2006-04-10,0.8100004196166992,0.0351467527772453,0.0023292480494251,0.00750323451489,0.014204722445262,-0.0081283687660567,0.0293509095947119
2006-04-11,-0.0700006484985351,-0.0013590856816953,0.0402269212377948,0.0010036685319917,0.0,0.0198346104436031,0.0408219740111303
2006-04-12,0.8100004196166992,0.0209563003647024,0.0035056741760455,-0.0031256865543341,-0.0062657426924664,0.003485415829287,0.0570839884726754
2006-04-13,-0.239999771118164,0.0182868928883601,0.0049982036107799,0.0020105033016027,0.0088817039182779,-0.0052325787177386,0.0383175841205635
2006-04-14,-0.3800001144409179,-0.0022442656978015,0.0150804296026401,0.0,0.0119857497848199,0.0101493829887125,0.0581265775523589
2006-04-17,0.0,0.025327184428215,0.0,0.0,0.0,0.0,0.0084142101150289
2006-04-18,0.1999998092651367,0.0045532577803801,0.0391367647422328,-0.0109953238917344,-0.0057751442376267,0.0154598243934277,0.0175863845020759
2006-04-19,-1.1800003051757812,0.0251225027301358,0.0309987972132015,-0.0045228653773125,-0.006612586473177,0.0134040376986033,0.0097531249531998
2006-04-20,-0.0799999237060546,0.0163462526428628,0.0523138045033286,-0.0051127413692023,0.0107979256702474,0.011427099175755,0.0215473985885758
2006-04-21,0.3200006484985351,0.0,-0.1475513108676508,0.0052260864466825,0.0021853900618766,-0.0030530307943752,0.030531928584946
2006-04-24,-0.0500001907348632,0.0332620701236412,0.0357250879851142,-0.0022688262118183,-0.0053726027334693,0.0437807999121321,0.0577580513770902
2006-04-25,0.1599998474121093,0.0312110666551962,-0.0965295738166527,-0.0068377030341506,-0.0054016235812711,-0.0247823637547577,0.0520299668710456
2006-04-26,0.0,-0.0001634536186459,0.0643951599734679,-0.0014876383806066,0.0171046261745423,-0.0061556118104298,0.0415481485482916
2006-04-27,0.0100002288818359,0.0024491589345654,0.0201071317489463,-0.0011458517765311,0.006682398981291,-0.0131207871433984,0.0625825966587997
2006-04-28,0.0799999237060546,0.0576656180519266,-0.0269003675599632,-0.0067875322129955,-0.0041220802659762,-0.0134361583847812,0.0455851402028949
2006-05-01,-0.25,-0.0106787005730618,0.0801043878081255,-0.0060205884011849,-0.0029548615024841,0.0127407539675395,0.0304074771112476
2006-05-02,0.9499998092651368,0.0587649137766841,0.0249994747005649,-0.0016271434105907,0.0121570665534914,0.0250047340827495,0.0508870301241686
2006-05-03,-0.5500001907348633,0.0217683961554155,0.0184540979185145,-0.0020959521289287,-0.00410114979422,0.0122717968765326,0.0552126005395957
2006-05-04,0.0,-0.0661668104305777,-0.0291959459939203,0.0005825954038043,0.0066315669737885,-0.0317271058284875,0.0654465577800995
2006-05-05,-0.1300001144409179,0.0228954012860311,0.0022594990121136,0.0,0.0011657358761276,-0.0329096822931133,0.0403645109398533
2006-05-08,-0.239999771118164,0.0346208445540658,0.0041414060940879,-0.0084229977998938,-0.0081888338573368,0.0035681189827693,0.0085206743643087
2006-05-09,0.3800001144409179,-0.0106267762574067,-0.0083731073987549,0.0012914660604561,0.0021511999419507,-0.0060018156882911,-0.0113597084316145
2006-05-10,-0.0100002288818359,0.0024847957560107,0.0497053976686738,-0.004704248516333,0.0011714257462653,0.0131000848828,-0.0189361734700814
2006-05-11,-0.2100000381469726,0.0478860322905024,-0.0128130311378912,-0.0038977410415048,0.0,0.0201658537177002,-0.0574690248123979
2006-05-12,0.7100000381469727,0.0011126422851303,0.045122489903811,-0.0027256444143196,0.0058366331444214,0.0163634103718993,-0.078460087032653
2006-05-15,1.6999998092651367,0.0023603202460109,-0.0482985575391567,-0.0036854059007039,0.0059955039379943,-0.017611885792907,-0.0396888970428655
2006-05-16,-0.619999885559082,0.0247907280008494,-0.0657362501918881,0.0068843219200558,-0.0063836164499742,-0.0371905309043173,-0.0271178214600851
2006-05-17,-0.2199993133544922,0.0235304494048426,0.015432126973197,-0.0043862644989196,-0.0093585903040479,0.0017272944423956,-0.0806463172771834
2006-05-18,2.90999984741211,0.0637288839802177,-0.0221738638525833,0.0080464322277427,0.0093585903040479,-0.0120091417476393,-0.0469965263593111
2006-05-19,0.7299995422363281,-0.0166264091796876,-0.056277982314973,-0.0040150778627503,-0.0156466960958901,0.010857870451763,-0.0088712536988682
2006-05-22,0.1900005340576172,-0.024888039947037,-0.0129482947563319,0.0043685661130817,-0.0037523602195021,-0.0133354374735049,-0.0093279603981078
2006-05-23,0.5399990081787109,0.0287881690298044,0.0063331743904574,-0.0062636710451884,-0.003567917851069,0.0101627553944625,-0.0287908577414186
2006-05-24,0.5400009155273438,-0.0387889203061285,0.0585514569372431,0.0,0.0059394770770321,0.0358929043401258,0.0085971611972115
2006-05-25,-0.8999996185302734,0.0101299659222722,-0.0508916517362846,0.007088021291649,-0.0063366677678766,-0.0268339994041706,-0.0326048455560967
2006-05-26,-1.8600006103515625,-0.0603177923826432,0.0072029245721041,-0.0035376855888911,0.0079145570712909,0.0206835406005072,-0.023943967456994
2006-05-29,-1.239999771118164,-0.0008237766675924,0.010708032362611,0.0071803097876624,-0.0043452243216151,0.0007008627507055,-0.0119003212431529
2006-05-30,0.0,0.1130097308919194,0.0,0.0,0.0,0.0,-0.0381874484835809
2006-05-31,4.399999618530273,-0.0619981277639561,0.0263172575055545,-0.011560861940459,0.0067074467002955,0.0092050304874423,-0.023782482099724
2006-06-01,-2.219999313354492,0.0183657775561083,-0.0484136718277523,0.0052071412497401,0.0052946394345653,-0.0103266039822887,-0.0299205641979563
2006-06-02,-1.920000076293945,0.0286762229922767,-0.0452072504304864,0.0008259064116698,-0.0009784003478884,-0.0134155029889698,-0.0439082953154928
2006-06-05,-0.2000007629394531,0.0,0.0154911587836792,-0.0087657259500361,-0.0225707158810912,0.0278984311936116,-0.0582565094860316
2006-06-06,2.3299999237060547,-0.069081799932644,0.0172986225018435,0.001070174744913,0.0063872602201921,0.0037258946366586,-0.112375889341153
2006-06-07,0.6900005340576172,-0.0081731372251177,-0.0365944846693243,0.0069876989211828,-0.0039872422834989,-0.0013783389525053,-0.1095488410806027
2006-06-08,0.4599990844726562,-0.0406370257991688,0.0043952436857874,0.0030638075458967,0.0039872422834988,-0.0234451194860465,-0.0725053372921861
2006-06-09,0.5500011444091797,0.0265465486753793,-0.071212272795447,0.0107667019017868,-0.0067877919758532,-0.0066586805040057,-0.0509299266416383
2006-06-12,-0.2299995422363281,0.0072055200505344,0.012151932219844,-0.002214094431278,-0.0022059883302526,0.0180311804117638,-0.0646703703293127
2006-06-13,2.839998245239258,-0.0292784048507253,-0.0127860736179904,0.0015153847237423,0.0012038608999498,-0.017889013738288,0.0252778495036688
2006-06-14,2.8500003814697266,0.0260219341005623,-0.1398298685914117,0.0067332717257421,-0.0052271978707233,-0.025915689864305,0.0438407524292658
2006-06-15,-2.3500003814697266,-0.0636872041217172,0.011605094647349,-0.0033609687550599,0.0177809546580701,0.0084241869859675,0.0273369718105368
2006-06-16,-5.559999465942383,-0.0231512166707118,0.0247252800641606,-0.0013940842098343,0.009460034624929,0.0051933269050314,0.0116960188893347
2006-06-19,1.3500003814697266,-0.013280766570992,0.0159524670724818,-0.001163178881157,0.0058673615348353,0.0054526933908436,0.0277410305337064
2006-06-20,0.5799999237060547,-0.0725723202877475,-0.0160529194244597,0.0045288284956874,0.0033096883625122,-0.012962789787579,0.0081139006596532
2006-06-21,-1.1399993896484375,0.0185635310121809,0.0298056259352268,-0.0015073022162481,0.0023296620651098,-0.0005800596717987,-0.0157835019626169
2006-06-22,-1.170000076293945,0.0481330610261164,0.0145280638831277,-0.0046522708707278,-0.0003878694750407,0.019961879852901,0.0073586158149322
2006-06-23,0.3599996566772461,0.0231508712023313,-0.0199083953749945,0.0070860564476128,0.0083067692438705,0.0072252848640158,0.047910376589254
2006-06-26,0.0100002288818359,-0.0403729557558202,0.007427007177405,0.0049650850506866,0.0057548997248773,0.0004234903582488,0.047910376589254
2006-06-27,-0.2700004577636719,0.010399212759905,-0.0040975488447737,-0.0038082307371485,0.0021017834349218,0.0130372669803902,0.0533973799090688
2006-06-28,0.7799997329711914,0.0042507849620352,-0.0043107415469337,-0.000231228529849,-0.0055507474854115,0.0016698461459925,0.0813321315873617
2006-06-29,-0.6099996566772461,-0.0292058973804526,-0.0036394724474041,0.001848597107894,0.0066953569420587,0.0037472012664832,0.0780339641105429
2006-06-30,-2.760000228881836,0.0418509720956579,0.0180660565218296,-0.0088115875275605,-0.0086166311216105,0.018255866417045,0.0309741330119732
2006-07-03,0.0500001907348632,0.0299145667925068,0.0543371109062482,-0.0075983942738382,-0.0119946879925641,0.006237399393249,0.0171303086701993
2006-07-04,-0.0299997329711914,-0.0466583115332364,-0.0070827379929279,-0.0004694943181211,0.0025269741118572,0.0,0.0441611756222221
2006-07-05,0.0,0.0434592633391027,0.0,0.0,0.0,0.0,0.0346240216204851
2006-07-06,1.0999994277954102,-0.002917152066766,0.0452982394589131,0.0049185972442243,0.0146466699518784,0.0162234440792232,0.0292173833817788
2006-07-07,-0.5,0.011473511090359,0.0150602558643267,-0.0029248339594603,-0.0080677143330489,-0.0006652438367967,0.0520357320859428
2006-07-10,0.3200006484985351,0.0,-0.0159428886620662,-0.0043444571732519,-0.0102743898388595,-0.0140725110222498,0.0415844036926277
2006-07-11,0.0500001907348632,0.0,-0.026393845471077,0.0061004017534187,-0.0003897593160136,-0.0064996266384066,-0.0203236997929536
2006-07-12,-0.880000114440918,0.0091993825002564,0.0391161453658174,-0.0016387617988937,-0.0058651604600655,0.0074440762764848,-0.0120838787630829
2006-07-13,1.3499994277954102,0.0610537847024,0.00043583476825,0.0064226651334204,0.0,0.0105962131925639,-0.0330093983571015
2006-07-14,3.3000011444091797,-0.0195738281173204,-0.006118956867117,-0.0013978190206418,-0.0057024646592093,0.0230804847536154,-0.073116060109111
2006-07-17,0.2599983215332031,0.0094269766267809,0.0039378810191415,0.0034907578751123,-0.002369218045608,0.0042932719327888,-0.060019536858843
2006-07-18,0.5900001525878906,0.0122982938647828,-0.0391857418190524,0.0100550141530987,0.0019746752584387,-0.0227147651839219,-0.0171767808002104
2006-07-19,-0.8999996185302734,0.0140048993305864,-0.0517236459398969,0.0005748468446732,0.0119621679064442,-0.0236506870113342,-0.0316682587231863
2006-07-20,-2.189999580383301,0.0043613353418069,0.0558025163314036,-0.006341210479026,-0.0139368431648829,-0.0120384111288259,0.0011075267119778
2006-07-21,0.659998893737793,0.0099724926024078,-0.004533116537218,-0.0027796851734651,-0.0061465718760705,0.0057636793716093,0.0242359002827544
2006-07-24,1.1900005340576172,-0.0304901696490447,-0.0201934596844569,-0.0033691686004147,0.0033754024783614,0.0183043339067025,0.0344889416972174
2006-07-25,-2.4200000762939453,-0.0091954454507364,0.0078504249120138,0.0047599328357724,-0.0001982213305024,0.0082955082704746,0.0454228142012635
2006-07-26,-0.1299991607666015,-0.0005435775290512,0.002297319807548,0.0034686479356989,0.0041547014001199,-0.0174736035225364,0.0471340794827471
2006-07-27,-0.2300004959106445,-0.0540370291684074,0.0123147986435672,-0.0082285807714715,-0.0057420775074225,0.0025729913073044,0.0195731599327319
2006-07-28,0.3199996948242187,-0.0198513520749333,0.0277175026992382,-0.0006984582068347,0.0007940030239815,0.0080819198062417,0.0143887566818277
2006-07-31,-0.6099996566772461,0.0194208745471876,-0.0017652659392829,-0.0050201528833475,-0.0099702106191105,-0.0175942156947036,0.0212176065412341
2006-08-01,0.619999885559082,0.0156653918946053,0.0004416087111217,-0.0016399135120006,-0.000400852902581,0.0157142717093994,-0.0009287548437538
2006-08-02,0.1000003814697265,-0.0153783862869927,0.0321487194144233,-0.0029351355505987,-0.0010029315016745,0.0068314794984083,-0.0016895413074618
2006-08-03,-0.7100000381469727,0.0097102457120375,0.0425204548349702,0.0,-0.0044247530925899,0.0119427360173553,-0.0156277592436583
2006-08-04,0.119999885559082,0.0184447380766121,-0.01303218637565,-0.0003528712771989,-0.0020177068717378,-0.0046274754603884,-0.0164387263431598
2006-08-07,-0.119999885559082,0.0072282173060863,0.0322674111788762,-0.0053068932610247,-0.0101503489292243,-0.0093196912416734,-0.0302459598630994
2006-08-08,0.8899993896484375,0.0063509816032522,-0.0175976657389359,0.0021261560749871,0.0040724920615134,0.0292626803015928,-0.036591390198671
2006-08-09,0.0,-0.0012393893579195,-0.0002454122456172,-0.0010624679111166,0.0004063094467523,-0.0087417321551923,-0.0340870831472392
2006-08-10,-0.0299997329711914,-0.027663115515796,0.025051772001585,0.0005903692862329,0.0028397462191604,0.000524052371051,-0.0311950420700012
2006-08-11,-0.7399997711181641,0.0369897282892986,-0.037402737771205,0.0043583642179244,-0.0020275254721945,-0.031262918475155,-0.034364371789912
2006-08-14,-0.1599998474121093,-0.0101537484705448,-0.0181420361186308,0.0051582156099893,0.0080857448084832,0.0047185591790767,-0.004464985516585
2006-08-15,-0.0399999618530273,-0.0012419548280951,0.0229358765815069,0.0014022291309473,0.0068218402825855,-0.0110901827765454,0.0033677774225987
2006-08-16,-0.8400001525878906,0.0334043024019784,-0.005954409214845,-0.0049162941986322,-0.0140960235112915,-0.0065492896337057,-0.0079847117012842
2006-08-17,-1.010000228881836,-0.0214626475443603,0.0166979057251513,-0.0039977004485899,-0.0122426379822036,-0.0160070154672911,0.0066401985093966
2006-08-18,-0.1700000762939453,-0.0422215233219436,-0.0236062677482205,0.0018832828522212,-0.0008214644367213,-0.0257851815837269,0.0160444647678977
2006-08-21,-0.5999994277954102,0.0152545052382726,0.0030855760989215,0.0005877320238588,-0.0065966152185848,0.0152977750187485,-0.0167611086064263
2006-08-22,0.5799999237060547,-0.0026668629666492,0.0258900493038113,-0.005420695595381,-0.0033147474241267,0.0182468687037038,-0.0225055455437836
2006-08-23,-0.0300006866455078,-0.0177246758713635,-0.0065120233951078,0.0064778868497698,-0.0016614536125623,0.0024813951575646,-0.0096665806401121
2006-08-24,0.2100000381469726,-0.0325704835884308,0.0204509620472248,-0.0005872004452044,0.0016614536125623,-0.0120507742823559,0.0102779518677887
2006-08-25,0.0,0.0196113855114754,-0.0162133184989608,0.0017604784708939,-0.0033256722478254,0.0083264214423864,0.0038511350021329
2006-08-28,-0.0899991989135742,0.0207967307555797,0.0050292346686354,0.0011719030574265,-0.0025015823125008,0.0020708438826604,0.0146812938340214
2006-08-29,-0.1300001144409179,-0.0068366393405478,-0.0283119279274662,-0.0017583252399337,0.0012515733953048,-0.0265527266724477,0.0445158152549162
2006-08-30,0.0999994277954101,-0.007315548238702,0.0105979016976416,-0.0037616087803888,-0.0029227451028124,-0.0128280198073018,0.0252570772972695
2006-08-31,-0.0599994659423828,-0.0095473000218036,0.0288981100601498,0.0007063522411563,-0.0041902388816233,0.0045799378713451,-0.014321629031598
2006-09-01,0.0900001525878906,0.0043509471182879,0.031658638690904,0.0009410873420627,-0.0065298047082083,0.0032789730060465,-0.0239882634181916
2006-09-04,-0.3500003814697265,0.0083586145459971,0.0054117371202117,-0.001294201095956,-0.0012687762640964,-0.0153462984460717,-0.0566686908415471
2006-09-05,0.0,-0.0176636617174081,-0.0042495953224323,0.0,0.0,-0.0170546485693622,-0.0842671863099715
2006-09-06,0.6700000762939453,-0.0170894220352478,0.006944484106269,0.0007061028624763,0.0115706151187691,0.0084907822618134,-0.072664092676538
2006-09-07,1.109999656677246,0.0304384311976342,0.0046029591545778,0.0011757611585899,0.0041744958123636,-0.0161649146102224,-0.0630485668748469
2006-09-08,0.1400003433227539,0.0017280544444655,-0.0391809026951446,0.005040159671562,-0.0012505299337105,-0.0026702330890901,-0.0560010578416432
2006-09-11,-0.7200002670288086,0.005882000497295,-0.032357398741836,0.00489851900219,-0.0050178169020001,-0.0160218999230624,-0.0064614877989691
2006-09-12,-0.1700000762939453,0.0435246568723326,-0.0907330138312056,-0.0003490868732621,0.0058516110174849,-0.0097073322068238,-0.0173589243552523
2006-09-13,-1.0699996948242188,0.0138720789325101,-0.0075001648542891,0.0,-0.0054325298901764,-0.0286021245023099,-0.0155678035441907
2006-09-14,-0.7399997711181641,-0.0099084564872344,0.0054274597771089,-0.0005820527796532,-0.0016774793855028,0.0032882343872796,0.004993595248057
2006-09-15,0.369999885559082,-0.0241607271105027,-0.0228112080005496,-0.0024485417308337,0.0058590572527176,-0.0117935164481932,0.022303205244007
2006-09-18,0.2100000381469726,-0.0410782373585619,-0.0069460625038555,0.0038449706411175,0.0010425686612164,0.0017384533449661,0.0062920232950143
2006-09-19,0.0199995040893554,-0.0127483435249261,0.0378435815624448,-0.0020954642123,0.0024979372212373,0.0073939989511953,0.0246588254745093
2006-09-20,0.1999998092651367,0.0005896668440808,-0.0313591035994154,0.0015138853873861,-0.0152930506958041,-0.0341177584091069,0.0293913757607765
2006-09-21,-0.5899991989135742,-0.0030998487850245,0.0180267955537785,-0.0015138853873862,-0.001690238504131,-0.0196534457747217,0.0384144057522434
2006-09-22,0.8599996566772461,-0.0195572469973251,0.0099260564245136,-0.0073688532899431,-0.0172768143564964,0.0185175479678133,0.0154884429078435
2006-09-25,0.3400001525878906,0.03014558521559,0.0058193978738641,0.0002347299387319,-0.0110330252866597,-0.0170300647774851,0.0131359038577394
2006-09-26,-0.4700002670288086,-0.0125121289074113,0.0013381815228798,0.0010558270487894,-0.0091784503528737,0.0147543910287123,-0.0255260530209896
2006-09-27,-0.5900001525878906,-0.0016307403581718,0.0157442175267243,0.0039784318977976,0.0065646210028191,-0.0071860907752357,-0.0609176294075504
2006-09-28,0.0500001907348632,0.0153124449988413,0.0178304281276653,0.0003503579758067,0.0019609603453839,0.0314618319153134,-0.0578392483748312
2006-09-29,0.1400003433227539,0.0051009837521278,0.003871811648554,0.0007001699070538,0.0069414737676837,-0.0031816884471163,-0.0447554642989321
2006-10-02,0.2599992752075195,0.0023231887625321,-0.0168872293040119,0.0029122275395649,0.0015120360619347,0.0023872300358246,-0.0328232631993442
2006-10-03,0.5900001525878906,0.0046303171698779,0.0086957401394616,-0.0044300012786608,-0.0032428666626801,-0.0303396046017296,-0.0076641436502297
2006-10-04,-0.3299999237060547,0.0034587392021902,-0.0528894873985171,0.0014010831222376,-0.0004331503201555,-0.0392665680792547,0.0181614581915885
2006-10-05,-0.3800001144409179,-0.0178537498625416,-0.0230850511684251,0.0015155614312988,-0.0111100406390112,0.0123636013238037,0.0092391276048797
2006-10-06,0.119999885559082,0.0130949275086021,0.025364479476002,0.0009315537889927,0.0093753537642562,0.0103818571296041,0.02824845634822
2006-10-09,-0.4199991226196289,-0.0082735298924059,0.0095174521188861,0.0060339504332292,0.0189172233005604,-0.0045079041910992,0.0277913841847103
2006-10-10,0.119999885559082,-0.0428828702875744,0.0218612217965262,0.0009250024027217,0.0,0.0033411452276607,0.030649760096207
2006-10-11,-0.1599998474121093,-0.0272975616594889,-0.0173607470416133,0.0057623764306104,0.0110124036315035,-0.0243090739911592,0.0285931233223044
2006-10-12,0.0999994277954101,0.0312453382752058,0.0098302539697274,0.0011485714351702,0.0075534926253586,-0.0160196398061329,0.0386332608545594
2006-10-13,-0.5299997329711914,0.0251397676307066,0.0044365814404021,-0.0022983758288761,-0.0012549765480074,0.004677365928618,0.0071078523151094
2006-10-16,-0.3400001525878906,0.0067746949034384,0.0264724759417051,0.002298375828876,0.0058431623769925,0.0121963047944912,-0.0255463478357317
2006-10-17,0.3400001525878906,-0.0098828725358354,0.0196369751791483,-0.0013783914965444,-0.0037523757283003,0.0231214240861765,-0.009028232054036
2006-10-18,0.6399993896484375,0.0079729313001431,-0.0110517246878302,-0.0014953387656026,-0.0020907866486921,-0.0169937349489853,-0.0022100286566415
2006-10-19,-0.3899993896484375,-0.0076764540658858,0.003839437874078,0.0001150446831303,-0.0029343846738974,-0.0219600308453916,-0.0036795696800393
2006-10-20,-0.4400005340576172,0.0072351420968969,0.0287076963302688,-0.0073937421821862,0.0046073037787258,0.0146364810547654,0.0087307676043929
2006-10-23,-0.2699995040893554,0.0464263810884055,-0.0162672777343955,0.0003477917866153,-0.0004179425568208,-0.0291383831826908,0.0422217380629038
2006-10-24,0.4499998092651367,-0.0212925146799178,-0.0246926085799666,0.0050873326540307,0.0087410115646585,0.0344235607680623,0.0331539850779213
2006-10-25,-0.3000001907348633,-0.0040252898699354,0.0153980245578203,-0.0009230626332674,-0.0004145765570039,0.009140163522656,0.0481740731064547
2006-10-26,-0.119999885559082,0.0050291540549306,0.0033898306038978,-0.0028900084612533,-0.0106284464390117,0.0339577646587061,0.0468094556258459
