Date,Gold Futures (COMEX) | log_return,U.S. Dollar Index | log_return,USD / JPY Exchange Rate | log_return,S&P 500 | log_return,CBOE Volatility Index | diff_1,CBOE Volatility Index | log_return,ICE BofA MOVE Index | diff_1,ICE BofA MOVE Index | log_return,WTI Crude Oil Futures | log_return,Silver Futures | log_return,Copper Futures | log_return,US 10Y Treasury Yield | diff_1,US 10Y Treasury Yield | log_return,US 3M Treasury Yield | diff_1,US 3M Treasury Yield | log_return
2006-02-13,-0.020566299768011154,-0.00011046591221504372,-0.002549313506597905,-0.003265022504588939,0.48000049591064453,0.036617400704802384,-1.2600021362304688,-0.017556562526620228,-0.009749808549132223,-0.028170798367165,0.00492939283536008,0.0020003318786621094,0.00043656305171054617,-0.0030002593994140625,-0.0006782546565014613
2006-02-14,0.012720282601305009,0.0,0.0005954127309139027,0.009982823043985454,-1.1000003814697266,-0.08599047643003344,0.26000213623046875,0.003648132775665681,-0.027648511679878557,0.02141730464549969,0.013101112323517112,0.03099966049194336,0.006741280373988691,0.02500009536743164,0.005637650625940538
2006-02-15,-0.011422401267526161,0.0019861013154966697,0.0028870187834012357,0.0034982764518372493,0.06000041961669922,0.004886037293091022,-4.400001525878906,-0.0636052713254254,-0.03189489978104369,-0.010596938612542213,-0.03251042525460717,-0.007999897003173828,-0.0017353360504958329,-0.014999866485595703,-0.0033787319381633606
2006-02-16,0.011605523502129155,0.00011024674553064087,-0.00407819897276909,0.007301408539075194,-0.8300008773803711,-0.06980562326729177,-4.5,-0.06952606264861022,0.013085557285776797,0.017136749771221267,0.019409312931090186,-0.009999752044677734,-0.002173387486968932,-0.0020003318786621094,-0.0004514402877944894
2006-02-17,0.010566663916078049,-0.0009924901947431632,0.005772514412749959,-0.001661102641883317,0.5300006866455078,0.045133304132961675,0.029998779296875,0.0004798653149711309,0.023999833366671754,0.005328819098591105,-0.012595702874418602,-0.05500030517578125,-0.012039174562529138,-0.0029997825622558594,-0.0006773812170249552
2006-02-20,0.0,0.0,0.0018604759759994632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-21,0.0037985694547350984,-0.0009933919540691882,0.003584334471466885,-0.003275892937654234,0.39999961853027344,0.03276293177145944,-2.1299972534179688,-0.03465729185366214,0.020169263815057823,0.013513746379727425,0.03207392446644484,0.02200031280517578,0.004833118499433719,0.018000125885009766,0.004057743494577409
2006-02-22,0.0,0.0013243034313684305,-0.003161957889983504,0.007485389902519992,-0.5299997329711914,-0.043646263353383806,-2.9000015258789062,-0.04920418240035996,-0.0014740835516595676,0.003245580641943252,-0.006597722069059695,-0.032000064849853516,-0.007037650259819494,0.006999969482421875,0.0015735575319072153
2006-02-23,-0.009979216908846367,-0.003092886405354835,-0.01138116538543005,-0.003782279549742235,-0.010000228881835938,-0.0008421245871854782,0.2999992370605469,0.005203814675382379,-0.007733438936164226,-0.01103595144651019,-0.025023644124402923,0.03599977493286133,0.007913818997770272,0.02500009536743164,0.0055997669701316624
2006-02-24,0.018786613330853748,0.002430953912102,-0.0019665977082031862,0.0012727006703122869,-0.4099998474121094,-0.03515148436508763,-2.55999755859375,-0.04530140355260722,0.038400812440185825,0.028238387143284794,-0.0027186432308732096,0.0,0.0,0.004999637603759766,0.0011161152050526933
2006-02-27,-0.007364156469990561,0.00022066479125183117,-0.005406554820029962,0.0036306217950358086,0.13000011444091797,0.01127995590183873,0.9799995422363281,0.017585228265274755,-0.030831266983131975,-0.013550718323565601,-0.029234410878254766,0.023000240325927734,0.005023542324447297,0.007999897003173828,0.0017833034863105452
2006-02-28,0.012362360171531861,-0.005754100740898449,-0.0036206778255946934,-0.010455326977436476,0.75,0.0627033603254105,0.6399993896484375,0.011319529765785973,0.00669882168325653,0.012214211204243763,0.020805113875916853,-0.043000221252441406,-0.009412397574195774,0.017000198364257812,0.003779086159108465
2006-03-01,0.003377524240564064,0.0012199924901923303,0.002329064195764109,0.008227392693299463,-0.8000001907348633,-0.06702677306822562,1.4500007629394531,0.025181511828475917,0.009077730815739676,-0.0010293597125859688,0.02619255132587773,0.04200029373168945,0.009194524715808875,-0.019999980926513672,-0.004447412494013382
2006-03-02,0.008306157423943776,-0.007342381039997377,-0.0018973807028444174,-0.0016276486762224268,0.18000030517578125,0.015477549158571082,4.349998474121094,0.0719496543032567,0.022182340466936852,0.042147604782065584,0.01416269057569213,0.048999786376953125,0.010621056843187229,0.0,0.0
2006-03-03,-0.0038794127005919096,0.0011160151011513433,0.0049085766949748064,-0.0014827330959771123,0.23999977111816406,0.020270944779137455,0.4500007629394531,0.007155962178508503,0.004880708131173599,0.0032529962678926007,-0.0026402839808689522,0.046000003814697266,0.009869207692309005,0.005000114440917969,0.001113735361795873
2006-03-06,-0.019806116874099167,0.0025619142236272536,0.010085492973422521,-0.0069928218699272775,0.7799997329711914,0.06317888046637804,3.1999969482421875,0.04946143329532327,-0.01998794876939331,-0.020682867119012717,-0.03064775919947564,0.053999900817871094,0.011462639030662226,-0.026999950408935547,-0.0060288113024612715
2006-03-07,-0.003972580403687631,0.009742103760356835,0.0015295746570181427,-0.001863645342863235,-0.07999992370605469,-0.0062992275151358326,2.19000244140625,0.03249306670547451,-0.013388344270102933,0.008204946879925429,-0.006838351790244026,-0.0019998550415039062,-0.0004221775545786121,0.01699972152709961,0.0038000987892597453
2006-03-08,-0.018627295510781648,-0.0016538280079059146,0.0004244921540466406,0.002027887120114596,-0.3400001525878906,-0.02722347132866219,1.0,0.014493007302566824,-0.025659324591848394,-0.02604623482009928,-0.006194909618403086,-0.0019998550415039062,-0.00042235586374694535,0.0030002593994140625,0.0006691779879158996
2006-03-09,0.005514719858511001,0.0014335035971842767,0.0032200456500488623,-0.004892776729698087,0.3600006103515625,0.028802039741958173,-2.9000015258789062,-0.042622197935497895,0.007469546832969279,0.012804996989933728,0.014622177776408191,-0.004000186920166016,-0.0008453480691571675,-0.010000228881835938,-0.0022321948641964204
2006-03-10,-0.010318822829284372,0.0011013049016348256,0.006745413958125884,0.0071976214935601844,-0.8299999237060547,-0.06769807330389248,-4.099998474121094,-0.06353799789289273,-0.008469736506614057,-0.0008081038959188552,0.005654226428978991,0.02500009536743164,0.005271513528552802,0.014999866485595703,0.003346320362591099
2006-03-13,0.011418082008053597,-0.003418025926927527,-0.0028612014188265427,0.0021125777270365994,-0.48000049591064453,-0.041349602075397465,0.7000007629394531,0.011137756482282653,0.029740159153155983,0.019812529759186907,0.01544167839669188,0.019999980926513672,0.004197273840086369,0.0020003318786621094,0.00044540902689104475
2006-03-14,0.010202377952702181,-0.005982081789402349,-0.008293212806252651,0.010342456576622458,-0.630000114440918,-0.05700322992771986,1.2000007629394531,0.018809343579441053,0.02130292824666675,0.008779316139655028,0.003768196592215643,-0.07899999618530273,-0.016682890258579695,-0.014999866485595703,-0.003344827718254264
2006-03-15,0.0025343304556212456,-0.0033389352873414474,-0.0013605755856141114,0.0042607555805967414,0.6100006103515625,0.05524270976751815,-1.0400009155273438,-0.01628089966483523,-0.014848206536388969,0.01025946200889785,-0.0035460572860285867,0.034999847412109375,0.00742548171418812,0.02299976348876953,0.0051241646893856714
2006-03-16,0.0023477190523835205,-0.007048161025392085,-0.005460759357553966,0.0017711864963935063,0.6299991607666016,0.054020776939566716,2.0699996948242188,0.03214811640655991,0.022426445453018407,-0.0005833883062432089,0.006418037937320508,-0.08500003814697266,-0.018129970718032858,-0.007999897003173828,-0.0017793369711314366
2006-03-17,-0.00054136010005044,-0.0016855055136939501,-0.008333684448207514,0.0014698453814146074,0.1400003433227539,0.011618416722202943,-0.9199981689453125,-0.014160589886936288,-0.012821724659726032,0.0024286812987144033,0.04423111774814008,0.0279998779296875,0.006008575769613487,0.02500009536743164,0.005550040782368293
2006-03-20,0.001983299366770921,0.0023588788233269015,0.00396073422705931,-0.0016613861808918453,-0.3299999237060547,-0.02760525988510513,-1.3100013732910156,-0.020515970434229414,-0.03815711396906913,9.706538230919485e-05,-0.010608992622153063,-0.017999649047851562,-0.003858450487901205,0.013000011444091797,0.0028738852227395695
2006-03-21,-0.005055965447838397,0.005482592677808336,0.0072777277399279985,-0.006033101043218729,-0.1700000762939453,-0.014523969738594168,1.3999977111816406,0.02191007394350082,0.0024795703013720427,0.020074595679873162,-0.004275333579617141,0.06099987030029297,0.01301626599533152,0.03699970245361328,0.008134529181304558
2006-03-22,-0.002719116936127675,0.0011151832527314122,-0.002990292015823839,0.006002514715950028,-0.4099998474121094,-0.03592150108813917,-1.3999977111816406,-0.021910073943500946,0.0196181011641269,-0.006678747770186713,0.0068317063121226505,-0.01399993896484375,-0.002972388356479304,0.0,0.0
2006-03-23,-0.0014533132950800586,0.008214030671195159,0.008180693818811898,-0.002585632377503073,-0.039999961853027344,-0.003574620575645883,1.0099983215332031,0.015854634322988875,0.03405802415606277,0.01868322657512564,0.02479640280465389,0.03599977493286133,0.007625492419090962,-0.019999980926513672,-0.004388855249748581
2006-03-24,0.017836748228918654,-0.004320611521454818,-0.003230238143591876,0.000982797745531337,0.01999950408935547,0.001788864913210867,1.4899978637695312,0.02293993149304577,0.005461545656613799,0.00421922501249899,0.0010372606567904167,-0.06399965286254883,-0.013596906442610749,-0.012000083923339844,-0.00264260982143059
2006-03-27,0.01242251999855711,0.0,-0.0061490806987812546,-0.0010289384550091379,0.2700004577636719,0.02384222979072463,-1.6999969482421875,-0.026215795681001273,-0.0015573662952390347,0.01485910071678024,0.025991406452732013,0.026000022888183594,0.005546093944485353,-0.017999649047851562,-0.003976949332864935
2006-03-28,-0.0007057594200457723,0.0019964548055456484,0.008785068698433483,-0.00645899872572224,0.11999988555908203,0.01041675094112599,-1.5,-0.023716526617316044,0.029334760786795755,-0.0020300237060652286,0.007647472944439206,0.07699966430664062,0.016246725871169463,0.009999752044677734,0.0022113569118008417
2006-03-29,0.011232172407033227,0.0,8.486822819807552e-05,0.007441935488966642,-0.630000114440918,-0.055940026712624914,3.470001220703125,0.054033554996336254,0.005734957810810026,0.022559040474724654,-0.00704154352341672,0.032000064849853516,0.006675048866319039,-0.02500009536743164,-0.005537747213460602
2006-03-30,0.023627920023331934,-0.009574784941191572,-0.0039135586432575776,-0.0020283315831609943,0.619999885559082,0.05507607598531214,3.9300003051757812,0.05786555933052721,0.010479206459057085,0.04804591361517204,0.01084345978349999,0.04500007629394531,0.00931203345039119,-0.01699972152709961,-0.003783185005994467
2006-03-31,-0.00838691165846108,0.003796386449663528,0.0038286904150596187,-0.0041462534298418036,-0.17999935150146484,-0.015679707227550747,-1.3000030517578125,-0.018773158580512834,-0.007774060339642325,-0.01194927118055523,-0.006210605547193223,-0.0019998550415039062,-0.00041200144871714737,0.029999732971191406,0.0066666320177948156
2006-04-03,0.01297838664587409,-0.0011151439957496536,0.00033962400263920885,0.002267973429724808,0.17999935150146484,0.015679707227550726,0.0,0.0,0.0016495559619367375,0.020946336628039477,0.035146752777245306,0.020999908447265625,0.004317865850404228,0.012000083923339844,0.002654300201660358
2006-04-04,-0.005785322148471787,-0.00896560333108187,-0.0030607114690030883,0.006237198100456351,-0.42999935150146484,-0.03787324951105666,-1.5999984741210938,-0.02359989309774047,-0.007670858132095482,-0.0029900366953383695,-0.0013590856816953452,-0.0019998550415039062,-0.00041039503592908564,0.02500009536743164,0.00550724938103754
2006-04-05,0.0032371173587727796,-0.002254081633628861,0.0,0.004301841324002346,-0.010000228881835938,-0.0008980897483998911,1.3000030517578125,0.019217191867443636,0.012603262378653229,-0.0019697487460506617,0.020956300364702456,-0.03299999237060547,-0.006796440715408645,-0.005000114440917969,-0.0010990471385428342
2006-04-06,0.01234059709222161,0.0037164504498208195,0.0028908814974134356,-0.0019232391163138288,0.31999969482421875,0.028345537772525672,0.29999542236328125,0.004382701230296795,0.012888153105640142,0.0288969083037464,0.018286892888360145,0.053999900817871094,0.011097503712293035,0.005000114440917969,0.001099047138542744
2006-04-07,-0.011490473808436957,0.007503234514890031,0.0038979719808300106,-0.010397352959045201,0.8100004196166992,0.06835223583487482,2.2000045776367188,0.031566531314890414,-0.008128368766056729,0.0023292480494251605,-0.002244265697801586,0.06999969482421875,0.014204722445262077,0.009999752044677734,0.002194372663793511
2006-04-10,0.015514562745518552,0.0010036685319917324,0.0014367701372409304,0.0008641538115478599,-0.07000064849853516,-0.005726040106904141,-3.0300064086914062,-0.04373947418978936,0.019834610443603174,0.04022692123779484,0.025327184428215025,0.0,0.0,0.005000114440917969,0.0010954354474123202
2006-04-11,-0.004024088937081507,-0.0031256865543341766,-0.001690513252868071,-0.007781154126378512,0.8100004196166992,0.06433344839138419,2.0300064086914062,0.029514483875976705,0.0034854158292870765,0.0035056741760455023,0.004553257780380148,-0.03099966049194336,-0.0062657426924664205,0.005000114440917969,0.0010942367815341273
2006-04-12,0.0038567797776587766,0.0020105033016027,0.0016905132528681806,0.0012040665483370268,-0.23999977111816406,-0.01863406160744517,-0.40000152587890625,-0.005747163990298171,-0.005232578717738694,0.004998203610779982,0.025122502730135853,0.043999671936035156,0.008881703918277953,0.009999752044677734,0.002184783970906135
2006-04-13,-0.001675042267694955,0.0,0.001097254812823548,0.0007760240055048999,-0.38000011444091797,-0.03023301935362562,2.2999954223632812,0.0326038155432169,0.010149382988712524,0.015080429602640158,0.016346252642862883,0.059999942779541016,0.011985749784819946,-0.004999637603759766,-0.0010917432348682527
2006-04-14,0.0,0.0,0.0011803339109840339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-17,0.031193261021829597,-0.010995323891734453,-0.0073576614592618895,-0.0029443507331151373,0.19999980926513672,0.016025968707126838,-2.0,-0.028290431060412805,0.015459824393427758,0.039136764742232835,0.03326207012364126,-0.028999805450439453,-0.005775144237626783,0.0,0.0
2006-04-18,0.007446975479336841,-0.004522865377312543,-0.007925392591494322,0.016933204646026205,-1.1800003051757812,-0.09849492326940038,-0.8699951171875,-0.012560550969451027,0.013404037698603351,0.03099879721320157,0.03121106665519626,-0.03299999237060547,-0.0066125864731770454,0.019999980926513672,0.004360150869305851
2006-04-19,0.02011879423920385,-0.005112741369202391,0.004098395092122175,0.0020250765018054962,-0.07999992370605469,-0.007042276122147227,-0.8800048828125,-0.012867627327502493,0.011427099175755028,0.052313804503328676,-0.00016345361864595806,0.053999900817871094,0.01079792567024742,0.005000114440917969,0.0010870996278798054
2006-04-20,-0.02044144661980683,0.005226086446682549,0.0004259747974949739,0.0011672489722763188,0.32000064849853516,0.027876425982328104,-1.4499969482421875,-0.021570148023528534,-0.003053030794375268,-0.14755131086765083,0.002449158934565437,0.01100015640258789,0.0021853900618766325,0.0,0.0
2006-04-21,0.019808993431795426,-0.002268826211818329,-0.007094365509073416,-0.00013720890486834967,-0.05000019073486328,-0.004304801281234998,-0.5,-0.007547205635382966,0.04378079991213211,0.03572508798511428,0.0576656180519266,-0.026999950408935547,-0.005372602733469314,0.02299976348876953,0.004985327958075584
2006-04-24,-0.01851910641550029,-0.006837703034150688,-0.01712995735801125,-0.0024204455810256276,0.15999984741210938,0.013710570073029688,-1.5999984741210938,-0.02454108522234606,-0.02478236375475771,-0.0965295738166527,-0.010678700573061889,-0.026999950408935547,-0.005401623581271101,-0.0029997825622558594,-0.0006488120681193121
2006-04-25,0.01661914986638374,-0.0014876383806066754,0.002701454173097931,-0.004881512597334564,0.0,0.0,2.6999969482421875,0.041070364433185076,-0.006155611810429828,0.06439515997346792,0.058764913776684136,0.08599996566772461,0.01710462617454233,0.03299999237060547,0.007114396904371263
2006-04-26,0.012285534690327669,-0.0011458517765311185,-0.0013062354109832544,0.002815370297147241,0.010000228881835938,0.0008507213430538839,-0.29999542236328125,-0.004480895009668477,-0.013120787143398436,0.020107131748946357,0.021768396155415502,0.03399991989135742,0.006682398981291098,0.0019998550415039062,0.0004295221248419817
2006-04-27,-0.008647172984430764,-0.006787532212995538,-0.005066856519055731,0.0032961576805392323,0.07999992370605469,0.006779680410128444,-1.7000045776367188,-0.02577860045207297,-0.013436158384781297,-0.02690036755996321,-0.06616681043057777,-0.020999908447265625,-0.00412208026597626,0.0,0.0
2006-04-28,0.028793523428165487,-0.006020588401184912,-0.0031579027151096587,0.0006793149699389326,-0.25,-0.021340971826212005,-2.0999984741210938,-0.03278979938399054,0.012740753967539514,0.08010438780812558,0.022895401286031104,-0.015000343322753906,-0.0029548615024841793,-0.006999969482421875,-0.0015042378170925564
2006-05-01,0.008707016376644075,-0.001627143410590751,-0.0023749550663022673,-0.004144087356689018,0.9499998092651367,0.07878086164561307,0.9000015258789062,0.014184658871125319,0.025004734082749513,0.02499947470056498,0.03462084455406586,0.062000274658203125,0.01215706655349148,-0.0030002593994140625,-0.0006454253040175567
2006-05-02,0.010891065360339226,-0.002095952128928735,-0.0016746946608484185,0.006125912703046048,-0.5500001907348633,-0.04485058221272274,2.1999969482421875,0.033849338510581424,0.012271796876532688,0.01845409791851457,-0.010626776257406708,-0.020999908447265625,-0.004101149794220059,0.03500032424926758,0.007503588484184884
2006-05-03,0.0018037163675735945,0.0005825954038043846,0.0037860516480668397,-0.0038835036433497857,0.0,0.0,4.5,0.06586139911294116,-0.031727105828487576,-0.029195945993920346,0.0024847957560107945,0.03399991989135742,0.006631566973788536,0.014999866485595703,0.003198609441393531
2006-05-04,0.012387275126077351,0.0,-0.0018032051597798556,0.0031522329368364158,-0.13000011444091797,-0.010901585328405166,-1.5,-0.021475414194740455,-0.03290968229311338,0.0022594990121136862,0.047886032290502464,0.006000041961669922,0.0011657358761276667,-0.02500009536743164,-0.00533678190106074
2006-05-05,0.01179606697226072,-0.008422997799893894,-0.00906505613858774,0.01024266612268579,-0.23999977111816406,-0.020443623046474187,-3.5,-0.051979036001746234,0.003568118982769353,0.004141406094087961,0.001112642285130372,-0.04200029373168945,-0.008188833857336816,0.023000240325927734,0.004910918393928954
2006-05-08,-0.006470646715003298,0.0012914660604561314,-0.007848749369658943,-0.000830038734127436,0.38000011444091797,0.032178908212851215,-1.0999984741210938,-0.01691044888796712,-0.006001815688291119,-0.008373107398754954,0.0023603202460109633,0.01100015640258789,0.0021511999419507742,0.004999637603759766,0.0010643189113070952
2006-05-09,0.031370618373260196,-0.004704248516333011,-0.006017335158512016,0.0003622767493055886,-0.010000228881835938,-0.0008336998379718097,0.5999984741210938,0.009259301973796442,0.013100084882800043,0.04970539766867389,0.024790728000849444,0.006000041961669922,0.0011714257462653263,0.05500030517578125,0.011634251930717689
2006-05-10,0.006129286783000822,-0.0038977410415048145,-0.001622794279288866,-0.0017296437236281451,-0.21000003814697266,-0.01766979439456854,-1.8999977111816406,-0.02962021255088471,0.020165853717700244,-0.012813031137891206,0.023530449404842675,0.0,0.0,-0.0030002593994140625,-0.000631168509234616
2006-05-11,0.022621232366580934,-0.0027256444143196274,-0.0037062520355903824,-0.01288067467835875,0.7100000381469727,0.058525150256819154,0.5999984741210938,0.009448865167807139,0.01636341037189934,0.04512248990381108,0.06372888398021777,0.03000020980834961,0.005836633144421413,-0.05699968338012695,-0.012067402332790177
